id,captions
30165,"['a man in a suit and tie and hat', 'a man in a suit and tie standing next to a man', 'a man in a suit and tie standing in front of a screen', 'a man in a suit and tie standing next to a woman', 'a man in a suit and tie next to a woman']"
67029,"['a man in a black jacket holding a microphone', 'a man wearing a black hat holding a microphone', 'a man in a black jacket and hat holding a microphone', 'a man in a black jacket is holding a cellphone', 'a man in a black jacket and hat is holding a microphone']"
61458,"['a group of men standing next to each other', 'a group of four men standing next to each other', 'a group of men standing next to each other in front of a sign', 'a group of men standing next to each other holding a cell phone', 'a group of men standing next to each other in front of a poster']"
13970,"['a man with glasses and a pair of scissors', 'a man in black jacket holding a giant pair of scissors', 'a man holding a pair of scissors in front of a painting', 'a man is holding a pair of scissors in front of a painting', 'a man holding a pair of scissors in front of a poster']"
64520,"['a man standing in front of a wall', 'a man standing in front of a mirror', 'a man in a suit standing in a room', 'a black and white photo of a man in a suit', 'a man in a suit standing in front of a mirror']"
63529,"['a woman holding a baseball bat while standing in the snow', 'a woman standing in the snow holding a baseball bat', 'a woman standing in the snow with a baseball bat', 'a woman is holding a baseball bat in the snow', 'a woman in black jacket holding a baseball bat']"
5874,"['a close up of a persons shoes on a white surface', 'a close up of a persons feet on the ground', 'a close up of a persons feet on a surfboard', 'a close up of a persons feet on the floor', 'a close up of a persons feet and legs on a surfboard']"
31509,"['a hand holding a dead bird in the air', 'a hand holding a dead bird in front of a hand', 'a hand holding a dead bird in front of a persons hand', 'a hand holding a dead bird in the palm of a hand', 'a hand holding a dead bird in front of the camera']"
85912,"['a woman holding a book in her hands', 'a woman holding a book in her hand', 'a woman holding a book standing next to a wall', 'a woman standing in front of a wall holding a book', 'a woman standing in front of a wall with a book']"
62150,"['a close up of a person riding a motorcycle', 'a close up of a person standing on a dirt road', 'a close up of a person standing on a dirt surface', 'a close up of a person standing on a dirt ground', 'a close up of a person standing on a dirt field']"
61459,"['two young boys are sitting at a table', 'two children are sitting at a table with food', 'a couple of kids sitting at a table with some food', 'a couple of kids sitting at a table with food', 'a couple of kids sitting at a table eating food']"
16809,"['a black and white photo of three men sitting in a car', 'a black and white photo of three men in baseball uniforms', 'a black and white photo of three men sitting in the back of a car', 'a black and white image of three men sitting on a motorcycle', 'a black and white photo of three men sitting on a car']"
36501,"['a group of people sitting on the ground', 'a woman and two children sitting on a bench', 'a group of people sitting on the ground in a field', 'a group of people sitting on the ground in the grass', 'a man and two children sitting on a bench']"
50684,"['a man laying on top of a dirt field', 'a man laying on top of a dirt ground', 'a man laying on top of a dirt hill', 'a man laying on top of a dirt hill next to trees', 'a man laying on top of a field next to trees']"
71892,"['a man with a beard eating a cake', 'a man with a beard is eating some cake', 'a man with a beard is eating a cake', 'a man with a beard is eating some food', 'a painting of a man with a beard eating a donut']"
31508,"['a collage of a man doing a trick on a skateboard', 'a group of young people standing around each other', 'a series of photographs of a man on a skateboard', 'a collage of a man doing a trick on a board', 'a collage of a man doing a trick in the air']"
19284,"['a painting of a man and a woman standing next to each other', 'a painting of a man and a woman walking down a street', 'a painting of a man and a woman walking down the street', 'a painting of a man and a woman walking down a sidewalk', 'a painting of a man and a woman standing next to a painting']"
28059,"['a little boy sitting in front of a white wall', 'a little boy sitting in front of a white fence', 'a little boy that is standing in front of a wall', 'a little boy that is standing in front of a fence', 'a little boy sitting in front of a white building']"
43820,"['a woman standing in front of a refrigerator', 'a woman is standing in front of a sign', 'a woman is standing in front of a refrigerator', 'a woman standing in front of a sign that says UNK', 'a woman standing in front of a wall with a sign on it']"
45289,"['a close up of a person holding a blender', 'a close up of a person operating a motorcycle', 'a person holding a blender over a motorcycle', 'a close up of a person using a blender', 'a close up of a person holding a UNK']"
72431,"['an older woman sitting at a table with scissors', 'a woman sitting at a desk with a pair of scissors', 'an older woman sitting at a table with a pair of scissors', 'a woman sitting at a desk with a pair of scissors in front of her face', 'a woman sitting in front of a table with a pair of scissors']"
